val1,val2,val3,PSAL,code,step,PLRR,ARTL
2,16,0,2527,9,1,126,4898
64,0,0,2527,25,2,126,4898
0,0,0,2527,10,3,126,4898
0,0,0,2527,255,4,126,4898
22,0,-1,2529,26,0,124,1795
10,10,178,2529,3,1,124,1795
48,0,0,2529,14,2,124,1795
44,30,254,2529,8,3,124,1795
2,5,0,2529,9,4,124,1795
64,0,0,2529,25,5,124,1795
0,0,0,2529,10,6,124,1795
0,0,0,2529,255,7,124,1795
23,0,-1,2530,26,0,2,2650
4,-1,0,2530,18,1,2,2650
0,0,0,2530,255,2,2,2650
42,45,1,2531,58,0,47,2651
1,24,-1,2531,26,1,47,2651
48,24,191,2531,13,2,47,2651
0,0,0,2531,1,3,47,2651
0,0,0,2531,255,4,47,2651
63,66,0,2534,58,0,41,2656
1,41,71,2534,38,1,41,2656
1,1,2,2534,40,2,41,2656
0,0,1,2534,7,3,41,2656
0,0,0,2534,255,4,41,2656
63,66,1,2535,58,0,1,2654
1,14,-1,2535,26,1,1,2654
48,18,191,2535,13,2,1,2654
0,0,0,2535,14,3,1,2654
0,0,0,2535,255,4,1,2654
84,10,178,2536,8,0,92,2666
136,5,165,2536,8,1,92,2666
1,5,0,2536,9,2,92,2666
128,0,0,2536,25,3,92,2666
0,0,0,2536,10,4,92,2666
0,0,0,2536,255,5,92,2666
70,0,0,2540,14,0,116,1289
120,3,191,2540,8,1,116,1289
88,0,0,2540,25,2,116,1289
0,0,0,2540,10,3,116,1289
0,0,0,2540,255,4,116,1289
88,32,254,2541,8,0,80,2659
10,3,255,2541,36,1,80,2659
0,21,0,2541,37,2,80,2659
0,0,0,2541,255,3,80,2659
68,-10,140,2543,45,0,126,2321
48,10,81,2543,45,1,126,2321
0,0,0,2543,46,2,126,2321
8,0,0,2543,25,3,126,2321
36,42,254,2543,8,4,126,2321
2,16,0,2543,9,5,126,2321
32,0,0,2543,25,6,126,2321
0,0,0,2543,10,7,126,2321
0,0,0,2543,255,8,126,2321
12,16,254,2544,8,0,92,2664
28,32,254,2544,8,1,92,2664
1,2,0,2544,9,2,92,2664
160,0,254,2544,8,3,92,2664
0,0,0,2544,10,4,92,2664
0,0,0,2544,255,5,92,2664
16,0,0,2545,14,0,91,2665
40,30,254,2545,8,1,91,2665
2,2,0,2545,9,2,91,2665
160,63,254,2545,8,3,91,2665
0,0,0,2545,10,4,91,2665
0,0,0,2545,255,5,91,2665
63,66,0,2547,58,0,41,2656
1,38,71,2547,38,1,41,2656
1,1,2,2547,40,2,41,2656
0,0,1,2547,7,3,41,2656
0,0,0,2547,255,4,41,2656
42,45,0,2548,58,0,111,602
1,38,71,2548,38,1,111,602
1,1,2,2548,39,2,111,602
23,0,0,2548,5,3,111,602
0,0,0,2548,255,4,111,602
13,0,0,2555,25,0,74,1683
30,32,254,2555,8,1,74,1683
2,17,0,2555,9,2,74,1683
48,0,0,2555,25,3,74,1683
0,0,0,2555,10,4,74,1683
0,0,0,2555,255,5,74,1683
48,12,254,2556,8,0,90,2671
2,2,0,2556,9,1,90,2671
160,46,254,2556,8,2,90,2671
0,0,0,2556,10,3,90,2671
0,0,0,2556,255,4,90,2671
4,32,254,2557,8,0,126,2672
28,44,254,2557,8,1,126,2672
2,16,0,2557,9,2,126,2672
64,0,0,2557,25,3,126,2672
0,0,0,2557,10,4,126,2672
0,0,0,2557,255,5,126,2672
66,-9,153,2558,45,0,74,2673
55,9,76,2558,45,1,74,2673
0,0,0,2558,46,2,74,2673
4,0,0,2558,25,3,74,2673
34,24,254,2558,8,4,74,2673
2,5,0,2558,9,5,74,2673
64,0,0,2558,25,6,74,2673
0,0,0,2558,10,7,74,2673
0,0,0,2558,255,8,74,2673
16,16,254,2563,8,0,69,2679
2,1,0,2563,9,1,69,2679
56,32,254,2563,8,2,69,2679
1,5,0,2563,9,3,69,2679
64,0,0,2563,25,4,69,2679
0,0,0,2563,10,5,69,2679
0,0,0,2563,255,6,69,2679
64,53,254,2564,8,0,101,2614
1,1,0,2564,9,1,101,2614
232,34,254,2564,8,2,101,2614
0,0,0,2564,10,3,101,2614
0,0,0,2564,255,4,101,2614
22,64,-1,2566,26,0,99,2683
32,0,0,2566,14,1,99,2683
96,62,165,2566,8,2,99,2683
48,55,165,2566,8,3,99,2683
0,0,0,2566,10,4,99,2683
0,0,0,2566,255,5,99,2683
1,12,-1,2567,26,0,124,5333
32,0,0,2567,14,1,124,5333
80,14,254,2567,8,2,124,5333
1,16,0,2567,9,3,124,5333
80,0,0,2567,25,4,124,5333
0,0,0,2567,10,5,124,5333
0,0,0,2567,255,6,124,5333
9,-10,89,2568,45,0,2,2689
16,14,63,2568,45,1,2,2689
0,0,0,2568,46,2,2,2689
8,0,0,2568,25,3,2,2689
1,-1,0,2568,18,4,2,2689
0,0,0,2568,15,5,2,2689
0,0,0,2568,255,6,2,2689
9,-10,89,2569,45,0,92,2690
16,14,63,2569,45,1,92,2690
0,0,0,2569,46,2,92,2690
11,0,0,2569,25,3,92,2690
12,16,147,2569,8,4,92,2690
32,5,254,2569,8,5,92,2690
120,5,1,2569,35,6,92,2690
0,0,0,2569,10,7,92,2690
0,0,0,2569,255,8,92,2690
2,1,0,2570,58,0,111,602
1,0,4,2570,39,1,111,602
32,0,0,2570,5,2,111,602
0,0,0,2570,255,3,111,602
16,40,254,2573,8,0,69,2693
72,32,254,2573,8,1,69,2693
2,5,0,2573,9,2,69,2693
96,0,0,2573,25,3,69,2693
0,0,0,2573,10,4,69,2693
0,0,0,2573,255,5,69,2693
0,0,0,2574,1,0,32,2694
0,0,0,2574,255,1,32,2694
63,64,0,2575,58,0,111,602
1,9,1,2575,12,1,111,602
24,7,254,2575,3,2,111,602
0,0,0,2575,255,3,111,602
5,6,180,2576,26,0,69,2696
6,6,254,2576,8,1,69,2696
50,21,254,2576,8,2,69,2696
2,17,0,2576,9,3,69,2696
64,0,0,2576,25,4,69,2696
0,0,0,2576,10,5,69,2696
0,0,0,2576,255,6,69,2696
84,66,254,2577,8,0,71,3491
120,59,216,2577,8,1,71,3491
0,0,0,2577,10,2,71,3491
0,0,0,2577,255,3,71,3491
99,-12,0,2578,48,0,87,2591
56,-12,127,2578,45,1,87,2591
39,11,127,2578,45,2,87,2591
0,0,0,2578,46,3,87,2591
16,0,0,2578,25,4,87,2591
68,32,254,2578,8,5,87,2591
2,1,0,2578,9,6,87,2591
200,42,254,2578,8,7,87,2591
0,0,0,2578,10,8,87,2591
0,0,0,2578,255,9,87,2591
0,0,0,2578,255,10,87,2591
0,0,0,2578,255,11,87,2591
16,19,127,2592,45,0,2,2706
0,0,0,2592,46,1,2,2706
4,0,0,2592,25,2,2,2706
1,-1,0,2592,18,3,2,2706
0,0,0,2592,15,4,2,2706
0,0,0,2592,255,5,2,2706
16,19,127,2593,45,0,92,2707
0,0,0,2593,46,1,92,2707
4,0,0,2593,25,2,92,2707
52,10,165,2593,8,3,92,2707
32,5,165,2593,8,4,92,2707
120,5,165,2593,8,5,92,2707
0,0,0,2593,10,6,92,2707
0,0,0,2593,255,7,92,2707
22,21,104,2594,8,0,95,2531
8,0,0,2594,25,1,95,2531
72,0,153,2594,8,2,95,2531
80,0,0,2594,25,3,95,2531
0,0,0,2594,10,4,95,2531
0,0,0,2594,255,5,95,2531
2,-10,114,2597,45,0,82,3130
-24,10,89,2597,45,1,82,3130
0,0,0,2597,46,2,82,3130
0,0,0,2597,15,3,82,3130
0,0,0,2597,255,4,82,3130
1,33,-1,2608,26,0,2,2723
4,3,0,2608,18,1,2,2723
0,0,0,2608,255,2,2,2723
64,32,254,2623,8,0,83,2738
1,28,0,2623,9,1,83,2738
240,32,254,2623,8,2,83,2738
0,0,0,2623,10,3,83,2738
0,0,0,2623,255,4,83,2738
10,0,0,2624,25,0,126,2739
46,23,254,2624,8,1,126,2739
1,16,0,2624,9,2,126,2739
80,0,0,2624,25,3,126,2739
0,0,0,2624,10,4,126,2739
0,0,0,2624,255,5,126,2739
0,-14,140,2631,45,0,2,2745
-11,16,63,2631,45,1,2,2745
0,0,0,2631,46,2,2,2745
8,0,0,2631,25,3,2,2745
15,-1,0,2631,18,4,2,2745
0,0,0,2631,255,5,2,2745
81,84,0,2632,58,0,41,2747
3,32,67,2632,38,1,41,2747
1,1,1,2632,40,2,41,2747
0,40,124,2632,7,3,41,2747
0,0,0,2632,255,4,41,2747
22,53,-1,2642,26,0,91,1083
200,62,165,2642,8,1,91,1083
0,0,0,2642,10,2,91,1083
0,0,0,2642,255,3,91,1083
-45,-3,3,2650,48,0,2,2764
40,32,254,2650,8,1,2,2764
12,-1,0,2650,18,2,2,2764
0,0,0,2650,15,3,2,2764
0,0,0,2650,255,4,2,2764
60,32,254,2656,8,0,86,2769
1,23,0,2656,9,1,86,2769
200,23,254,2656,8,2,86,2769
0,0,0,2656,10,3,86,2769
0,0,0,2656,255,4,86,2769
85,-10,3,2657,48,0,71,2166
62,-10,127,2657,45,1,71,2166
0,0,0,2657,46,2,71,2166
32,46,254,2657,8,3,71,2166
2,3,0,2657,9,4,71,2166
120,64,254,2657,8,5,71,2166
0,0,0,2657,10,6,71,2166
0,0,0,2657,255,7,71,2166
20,48,191,2660,3,0,91,2774
14,0,1,2660,14,1,91,2774
2,51,165,2660,8,2,91,2774
16,59,165,2660,8,3,91,2774
96,58,165,2660,8,4,91,2774
56,0,0,2660,25,5,91,2774
0,0,0,2660,10,6,91,2774
0,0,0,2660,255,7,91,2774
22,0,-1,2661,26,0,124,2775
10,10,178,2661,3,1,124,2775
48,0,0,2661,14,2,124,2775
44,30,254,2661,8,3,124,2775
1,5,0,2661,9,4,124,2775
64,0,0,2661,25,5,124,2775
0,0,0,2661,10,6,124,2775
0,0,0,2661,255,7,124,2775
11,20,102,2662,45,0,102,2776
0,0,0,2662,46,1,102,2776
52,10,254,2662,8,2,102,2776
2,3,0,2662,9,3,102,2776
32,24,254,2662,8,4,102,2776
2,3,0,2662,9,5,102,2776
120,30,254,2662,8,6,102,2776
0,0,0,2662,10,7,102,2776
0,0,0,2662,255,8,102,2776
16,16,254,2663,8,0,77,2596
80,32,254,2663,8,1,77,2596
1,2,0,2663,9,2,77,2596
200,0,254,2663,8,3,77,2596
0,0,0,2663,10,4,77,2596
0,0,0,2663,255,5,77,2596
1,7,-1,2664,26,0,116,2778
22,0,0,2664,14,1,116,2778
80,3,165,2664,8,2,116,2778
0,0,0,2664,10,3,116,2778
0,0,0,2664,255,4,116,2778
1,60,-1,2686,26,0,126,2793
24,0,0,2686,14,1,126,2793
96,51,254,2686,8,2,126,2793
2,17,0,2686,9,3,126,2793
80,0,0,2686,25,4,126,2793
0,0,0,2686,10,5,126,2793
0,0,0,2686,255,6,126,2793
21,23,-1,2687,26,0,92,2795
34,12,165,2687,8,1,92,2795
120,5,191,2687,8,2,92,2795
1,5,0,2687,9,3,92,2795
96,0,0,2687,25,4,92,2795
0,0,0,2687,10,5,92,2795
0,0,0,2687,255,6,92,2795
28,45,140,2689,8,0,91,3615
32,59,165,2689,8,1,91,3615
120,58,165,2689,8,2,91,3615
64,0,0,2689,25,3,91,3615
0,0,0,2689,10,4,91,3615
0,0,0,2689,255,5,91,3615
18,16,254,2691,8,0,66,1966
2,1,0,2691,9,1,66,1966
64,32,254,2691,8,2,66,1966
2,4,0,2691,9,3,66,1966
120,51,254,2691,8,4,66,1966
0,0,0,2691,10,5,66,1966
0,0,0,2691,255,6,66,1966
21,46,-1,2693,26,0,91,3129
16,46,165,2693,8,1,91,3129
96,53,165,2693,8,2,91,3129
0,0,0,2693,10,3,91,3129
0,0,0,2693,255,4,91,3129
46,23,254,2698,8,0,126,2739
1,16,0,2698,9,1,126,2739
80,0,0,2698,25,2,126,2739
0,0,0,2698,10,3,126,2739
0,0,0,2698,255,4,126,2739
18,53,254,2699,8,0,66,1685
1,1,0,2699,9,1,66,1685
64,32,254,2699,8,2,66,1685
1,4,0,2699,9,3,66,1685
120,12,254,2699,8,4,66,1685
0,0,0,2699,10,5,66,1685
0,0,0,2699,255,6,66,1685
4,32,254,2702,8,0,126,2806
40,49,254,2702,8,1,126,2806
2,16,0,2702,9,2,126,2806
64,0,0,2702,25,3,126,2806
0,0,0,2702,10,4,126,2806
0,0,0,2702,255,5,126,2806
8,1,254,2703,8,0,102,1770
56,15,254,2703,8,1,102,1770
4,16,254,2703,8,2,102,1770
160,32,254,2703,8,3,102,1770
0,0,0,2703,10,4,102,1770
0,0,0,2703,255,5,102,1770
24,21,254,2704,8,0,102,2807
240,29,254,2704,8,1,102,2807
0,0,0,2704,10,2,102,2807
0,0,0,2704,255,3,102,2807
16,32,254,2705,8,0,67,2808
2,3,0,2705,9,1,67,2808
40,39,254,2705,8,2,67,2808
2,3,0,2705,9,3,67,2808
240,44,254,2705,8,4,67,2808
0,0,0,2705,10,5,67,2808
0,0,0,2705,255,6,67,2808
68,32,254,2717,8,0,63,394
1,4,0,2717,9,1,63,394
240,8,254,2717,8,2,63,394
0,0,0,2717,10,3,63,394
0,0,0,2717,255,4,63,394
68,32,254,2718,8,0,88,393
2,4,0,2718,9,1,88,393
240,53,254,2718,8,2,88,393
0,0,0,2718,10,3,88,393
0,0,0,2718,255,4,88,393
8,48,254,2719,8,0,61,1702
1,4,0,2719,9,1,61,1702
120,32,254,2719,8,2,61,1702
2,7,0,2719,9,3,61,1702
48,74,254,2719,8,4,61,1702
64,0,0,2719,25,5,61,1702
0,0,0,2719,10,6,61,1702
0,0,0,2719,255,7,61,1702
8,19,254,2720,8,0,61,1681
2,4,0,2720,9,1,61,1681
120,32,254,2720,8,2,61,1681
1,7,0,2720,9,3,61,1681
48,113,254,2720,8,4,61,1681
64,0,0,2720,25,5,61,1681
0,0,0,2720,10,6,61,1681
0,0,0,2720,255,7,61,1681
32,48,165,2727,8,0,91,2820
160,58,165,2727,8,1,91,2820
2,5,0,2727,9,2,91,2820
96,0,0,2727,25,3,91,2820
0,0,0,2727,10,4,91,2820
0,0,0,2727,255,5,91,2820
112,60,254,2733,8,0,101,2823
1,2,0,2733,9,1,101,2823
240,34,254,2733,8,2,101,2823
0,0,0,2733,10,3,101,2823
0,0,0,2733,255,4,101,2823
64,32,254,2736,8,0,89,2825
1,1,0,2736,9,1,89,2825
40,14,254,2736,8,2,89,2825
1,16,0,2736,9,3,89,2825
64,0,0,2736,25,4,89,2825
0,0,0,2736,10,5,89,2825
0,0,0,2736,255,6,89,2825
4,12,-1,2740,26,0,32,2831
0,0,0,2740,1,1,32,2831
0,0,0,2740,255,2,32,2831
21,13,-1,2741,26,0,2,2832
11,-1,0,2741,18,1,2,2832
0,0,0,2741,255,2,2,2832
181,183,0,2746,58,0,113,604
1,0,254,2746,11,1,113,604
31,0,0,2746,5,2,113,604
0,0,0,2746,255,3,113,604
181,183,1,2747,58,0,58,2976
9,0,0,2747,25,1,58,2976
6,0,-1,2747,26,2,58,2976
8,0,158,2747,32,3,58,2976
24,14,254,2747,3,4,58,2976
0,0,0,2747,1,5,58,2976
0,0,0,2747,255,6,58,2976
0,0,0,2748,15,0,2,233
0,0,0,2748,255,1,2,233
4,64,-1,2749,26,0,2,836
4,-1,0,2749,18,1,2,836
0,0,0,2749,255,2,2,836
25,29,1,2755,58,0,54,2841
22,64,-1,2755,26,1,54,2841
8,58,127,2755,13,2,54,2841
10,-1,0,2755,18,3,54,2841
0,0,0,2755,255,4,54,2841
96,35,254,2756,8,0,82,2842
1,2,0,2756,9,1,82,2842
120,0,254,2756,8,2,82,2842
0,0,0,2756,10,3,82,2842
0,0,0,2756,255,4,82,2842
96,32,254,2757,8,0,80,2843
8,13,255,2757,36,1,80,2843
0,76,0,2757,37,2,80,2843
0,0,0,2757,255,3,80,2843
22,0,-1,2758,26,0,124,4174
24,0,0,2758,14,1,124,4174
76,17,254,2758,8,2,124,4174
1,17,0,2758,9,3,124,4174
80,0,0,2758,25,4,124,4174
0,0,0,2758,10,5,124,4174
0,0,0,2758,255,6,124,4174
80,26,254,2760,8,0,126,2846
2,17,0,2760,9,1,126,2846
64,0,0,2760,25,2,126,2846
0,0,0,2760,10,3,126,2846
0,0,0,2760,255,4,126,2846
48,10,153,2761,8,0,90,4213
2,2,0,2761,9,1,90,4213
120,53,254,2761,8,2,90,4213
0,0,0,2761,10,3,90,4213
0,0,0,2761,255,4,90,4213
3,0,0,2763,25,0,96,2848
8,10,63,2763,8,1,96,2848
24,10,254,2763,8,2,96,2848
2,2,0,2763,9,3,96,2848
120,56,254,2763,8,4,96,2848
0,0,0,2763,10,5,96,2848
0,0,0,2763,255,6,96,2848
40,28,254,2767,8,0,103,2853
1,20,0,2767,9,1,103,2853
120,6,254,2767,8,2,103,2853
0,0,0,2767,10,3,103,2853
0,0,0,2767,255,4,103,2853
8,0,0,2768,25,0,82,2854
96,35,242,2768,8,1,82,2854
2,2,0,2768,9,2,82,2854
120,64,254,2768,8,3,82,2854
0,0,0,2768,10,4,82,2854
0,0,0,2768,255,5,82,2854
6,0,0,2769,25,0,126,2855
64,44,254,2769,8,1,126,2855
1,5,0,2769,9,2,126,2855
64,0,0,2769,25,3,126,2855
0,0,0,2769,10,4,126,2855
0,0,0,2769,255,5,126,2855
65,-10,153,2770,45,0,71,2166
52,10,76,2770,45,1,71,2166
0,0,0,2770,46,2,71,2166
6,0,0,2770,25,3,71,2166
24,46,254,2770,8,4,71,2166
2,3,0,2770,9,5,71,2166
160,64,254,2770,8,6,71,2166
0,0,0,2770,10,7,71,2166
0,0,0,2770,255,8,71,2166
16,48,254,2772,8,0,87,5019
1,1,0,2772,9,1,87,5019
80,32,254,2772,8,2,87,5019
2,1,0,2772,9,3,87,5019
120,48,254,2772,8,4,87,5019
0,0,0,2772,10,5,87,5019
0,0,0,2772,255,6,87,5019
73,-9,3,2774,48,0,141,2860
4,32,191,2774,8,1,141,2860
1,25,0,2774,9,2,141,2860
64,20,153,2774,8,3,141,2860
0,0,0,2774,10,4,141,2860
0,0,0,2774,255,5,141,2860
48,35,254,2782,8,0,82,2869
1,2,0,2782,9,1,82,2869
48,0,254,2782,8,2,82,2869
0,0,0,2782,10,3,82,2869
0,0,0,2782,255,4,82,2869
43,-10,3,2795,48,0,66,1695
4,16,254,2795,8,1,66,1695
2,1,0,2795,9,2,66,1695
80,32,254,2795,8,3,66,1695
2,1,0,2795,9,4,66,1695
120,42,254,2795,8,5,66,1695
0,0,0,2795,10,6,66,1695
0,0,0,2795,255,7,66,1695
2,32,254,2796,8,0,102,1430
32,10,254,2796,8,1,102,1430
232,32,254,2796,8,2,102,1430
0,0,0,2796,10,3,102,1430
0,0,0,2796,255,4,102,1430
6,0,0,2801,25,0,93,2879
22,83,204,2801,8,1,93,2879
96,0,0,2801,25,2,93,2879
0,0,0,2801,10,3,93,2879
0,0,0,2801,255,4,93,2879
4,0,-1,2802,26,0,1,1036
32,3,254,2802,3,1,1,1036
0,2,0,2802,14,2,1,1036
0,0,0,2802,255,3,1,1036
56,-10,153,2841,45,0,89,2910
0,0,0,2841,46,1,89,2910
40,38,254,2841,8,2,89,2910
40,49,254,2841,8,3,89,2910
2,16,0,2841,9,4,89,2910
64,0,0,2841,25,5,89,2910
0,0,0,2841,10,6,89,2910
0,0,0,2841,255,7,89,2910
36,-3,3,2842,48,0,67,2911
8,32,254,2842,8,1,67,2911
16,42,254,2842,8,2,67,2911
2,1,0,2842,9,3,67,2911
240,58,254,2842,8,4,67,2911
112,0,0,2842,25,5,67,2911
0,0,0,2842,10,6,67,2911
0,0,0,2842,255,7,67,2911
16,41,254,2854,8,0,69,2921
80,33,254,2854,8,1,69,2921
2,5,0,2854,9,2,69,2921
48,0,0,2854,25,3,69,2921
0,0,0,2854,10,4,69,2921
16,19,254,2857,8,0,83,2927
2,3,0,2857,9,1,83,2927
56,32,254,2857,8,2,83,2927
1,10,0,2857,9,3,83,2927
240,32,254,2857,8,4,83,2927
0,0,0,2857,10,5,83,2927
0,0,0,2857,255,6,83,2927
64,32,254,2858,8,0,83,3037
2,10,0,2858,9,1,83,3037
200,32,254,2858,8,2,83,3037
0,0,0,2858,10,3,83,3037
0,0,0,2858,255,4,83,3037
51,-10,153,2861,45,0,67,2931
0,0,0,2861,46,1,67,2931
64,42,254,2861,8,2,67,2931
16,49,254,2861,8,3,67,2931
200,60,254,2861,8,4,67,2931
0,0,0,2861,10,5,67,2931
0,0,0,2861,255,6,67,2931
-56,-3,3,2862,48,0,92,2932
24,24,254,2862,8,1,92,2932
160,32,254,2862,8,2,92,2932
120,34,254,2862,8,3,92,2932
0,0,0,2862,10,4,92,2932
0,0,0,2862,255,5,92,2932
36,32,254,2871,8,0,76,2942
2,1,0,2871,9,1,76,2942
4,48,254,2871,8,2,76,2942
2,1,0,2871,9,3,76,2942
160,64,254,2871,8,4,76,2942
0,0,0,2871,10,5,76,2942
0,0,0,2871,255,6,76,2942
61,32,254,2879,8,0,82,4061
1,1,0,2879,9,1,82,4061
16,16,254,2879,8,2,82,4061
1,1,0,2879,9,3,82,4061
160,0,254,2879,8,4,82,4061
0,0,0,2879,10,5,82,4061
0,0,0,2879,255,6,82,4061
5,7,-1,2891,26,0,1,209
24,7,254,2891,3,1,1,209
0,2,0,2891,14,2,1,209
0,0,0,2891,255,3,1,209
18,85,193,2892,8,0,93,2102
160,0,0,2892,25,1,93,2102
0,0,0,2892,10,2,93,2102
0,0,0,2892,255,3,93,2102
32,17,254,2899,3,0,1,2971
0,2,0,2899,14,1,1,2971
0,0,0,2899,255,2,1,2971
1,13,0,2906,9,0,93,3025
96,0,0,2906,25,1,93,3025
0,0,0,2906,10,2,93,3025
0,0,0,2906,255,3,93,3025
22,8,-1,2908,26,0,124,2980
40,0,0,2908,14,1,124,2980
76,17,254,2908,8,2,124,2980
1,18,0,2908,9,3,124,2980
80,0,0,2908,25,4,124,2980
0,0,0,2908,10,5,124,2980
0,0,0,2908,255,6,124,2980
4,19,204,2911,8,0,98,2982
2,3,0,2911,9,1,98,2982
240,32,254,2911,8,2,98,2982
160,32,254,2911,8,3,98,2982
0,0,0,2911,10,4,98,2982
0,0,0,2911,255,5,98,2982
12,32,254,2912,8,0,85,676
1,2,0,2912,9,1,85,676
120,0,254,2912,8,2,85,676
0,0,0,2912,10,3,85,676
0,0,0,2912,255,4,85,676
32,32,153,2913,8,0,74,1370
1,17,0,2913,9,1,74,1370
64,0,0,2913,25,2,74,1370
0,0,0,2913,10,3,74,1370
0,0,0,2913,255,4,74,1370
8,37,127,2914,8,0,85,2983
1,14,0,2914,9,1,85,2983
120,0,254,2914,8,2,85,2983
0,0,0,2914,10,3,85,2983
0,0,0,2914,255,4,85,2983
-73,-10,82,2915,45,0,126,3016
-62,10,63,2915,45,1,126,3016
0,0,0,2915,46,2,126,3016
11,0,0,2915,25,3,126,3016
64,23,254,2915,8,4,126,3016
1,16,0,2915,9,5,126,3016
96,0,0,2915,25,6,126,3016
0,0,0,2915,10,7,126,3016
0,0,0,2915,255,8,126,3016
-73,-10,82,2917,45,0,71,2985
-62,10,63,2917,45,1,71,2985
0,0,0,2917,46,2,71,2985
2,3,63,2917,8,3,71,2985
160,0,0,2917,25,4,71,2985
0,0,0,2917,10,5,71,2985
0,0,0,2917,255,6,71,2985
-73,-10,82,2918,45,0,2,2986
-62,10,63,2918,45,1,2,2986
0,0,0,2918,46,2,2,2986
11,0,0,2918,25,3,2,2986
2,3,63,2918,8,4,2,2986
0,0,0,2918,15,5,2,2986
0,0,0,2918,10,6,2,2986
0,0,0,2918,255,7,2,2986
20,28,191,2919,8,0,69,2987
24,32,216,2919,8,1,69,2987
1,21,0,2919,9,2,69,2987
2,17,0,2919,9,3,69,2987
64,0,0,2919,25,4,69,2987
0,0,0,2919,10,5,69,2987
0,0,0,2919,255,6,69,2987
64,35,254,2920,8,0,98,2988
1,3,0,2920,9,1,98,2988
240,30,254,2920,8,2,98,2988
0,0,0,2920,10,3,98,2988
0,0,0,2920,255,4,98,2988
10,48,229,2921,8,0,77,2991
1,4,0,2921,9,1,77,2991
4,32,254,2921,8,2,77,2991
2,2,0,2921,9,3,77,2991
120,64,254,2921,8,4,77,2991
0,0,0,2921,10,5,77,2991
0,0,0,2921,255,6,77,2991
4,32,127,2922,8,0,79,502
2,14,0,2922,9,1,79,502
200,64,254,2922,8,2,79,502
0,0,0,2922,10,3,79,502
0,0,0,2922,255,4,79,502
-73,-10,82,2923,45,0,63,2994
-62,10,63,2923,45,1,63,2994
0,0,0,2923,46,2,63,2994
11,0,0,2923,25,3,63,2994
56,28,254,2923,8,4,63,2994
2,3,0,2923,9,5,63,2994
160,48,254,2923,8,6,63,2994
0,0,0,2923,10,7,63,2994
0,0,0,2923,255,8,63,2994
-45,-3,3,2924,48,0,98,1689
32,32,254,2924,8,1,98,1689
248,34,254,2924,8,2,98,1689
240,34,254,2924,8,3,98,1689
0,0,0,2924,10,4,98,1689
0,0,0,2924,255,5,98,1689
-45,-3,3,2925,48,0,88,393
68,32,254,2925,8,1,88,393
2,4,0,2925,9,2,88,393
240,53,254,2925,8,3,88,393
0,0,0,2925,10,4,88,393
0,0,0,2925,255,5,88,393
-28,-12,127,2926,45,0,97,2996
-99,-12,165,2926,45,1,97,2996
0,0,0,2926,46,2,97,2996
24,32,254,2926,8,3,97,2996
1,2,0,2926,9,4,97,2996
10,7,254,2926,8,5,97,2996
2,1,0,2926,9,6,97,2996
240,35,254,2926,8,7,97,2996
0,0,0,2926,10,8,97,2996
0,0,0,2926,255,9,97,2996
6,32,216,2927,8,0,74,2997
1,21,0,2927,9,1,74,2997
2,17,0,2927,9,2,74,2997
64,0,0,2927,25,3,74,2997
0,0,0,2927,10,4,74,2997
0,0,0,2927,255,5,74,2997
80,32,254,2929,8,0,82,2999
2,22,0,2929,9,1,82,2999
80,64,254,2929,8,2,82,2999
0,0,0,2929,10,3,82,2999
0,0,0,2929,255,4,82,2999
-82,-9,3,2930,48,0,141,3001
4,32,191,2930,8,1,141,3001
2,25,0,2930,9,2,141,3001
64,43,153,2930,8,3,141,3001
0,0,0,2930,10,4,141,3001
0,0,0,2930,255,5,141,3001
-56,-9,0,2935,48,0,93,3379
9,0,0,2935,25,1,93,3379
2,26,0,2935,9,2,93,3379
8,44,127,2935,8,3,93,3379
0,0,0,2935,10,4,93,3379
0,0,0,2935,255,5,93,3379
40,32,254,2936,8,0,103,3007
2,20,0,2936,9,1,103,3007
120,57,254,2936,8,2,103,3007
0,0,0,2936,10,3,103,3007
0,0,0,2936,255,4,103,3007
8,32,89,2937,8,0,79,3009
1,14,0,2937,9,1,79,3009
120,1,254,2937,8,2,79,3009
0,0,0,2937,10,3,79,3009
0,0,0,2937,255,4,79,3009
4,32,254,2938,8,0,96,3010
1,4,0,2938,9,1,96,3010
224,7,254,2938,8,2,96,3010
0,0,0,2938,10,3,96,3010
0,0,0,2938,255,4,96,3010
4,32,191,2940,8,0,141,3001
2,25,0,2940,9,1,141,3001
64,43,153,2940,8,2,141,3001
0,0,0,2940,10,3,141,3001
0,0,0,2940,255,4,141,3001
4,32,191,2941,8,0,141,2860
1,25,0,2941,9,1,141,2860
64,20,153,2941,8,2,141,2860
0,0,0,2941,10,3,141,2860
0,0,0,2941,255,4,141,2860
24,24,254,2942,8,0,141,3013
2,21,0,2942,9,1,141,3013
120,39,254,2942,8,2,141,3013
0,0,0,2942,10,3,141,3013
0,0,0,2942,255,4,141,3013
12,0,0,2947,25,0,69,3015
20,21,127,2947,8,1,69,3015
24,28,216,2947,8,2,69,3015
1,21,0,2947,9,3,69,3015
1,17,0,2947,9,4,69,3015
64,0,0,2947,25,5,69,3015
0,0,0,2947,10,6,69,3015
0,0,0,2947,255,7,69,3015
6,120,254,2948,8,0,93,3018
96,0,0,2948,25,1,93,3018
0,0,0,2948,10,2,93,3018
0,0,0,2948,255,3,93,3018
